,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
292,48.731,2612.9,25.935,49.483,3071.1,23.749,72.155,390.88,353.82,94.014,78.298,33.952,8.9376,24.449,6.7685,18.595,1.7208,35.553,14.107,20.971,1.1409,18.623
293,49.643,2617.8,26.439,49.091,3074.2,23.576,72.113,393.23,354.98,94.165,78.067,33.884,8.9764,24.5,6.7927,18.491,1.6689,35.797,14.005,20.874,1.2033,18.105
294,50.682,2620.5,26.19,48.689,3077,22.105,72.044,391.76,355.24,93.98,78.022,33.884,8.9764,24.5,6.7927,18.491,1.6689,35.797,14.005,20.874,1.2033,18.105
295,51.936,2627,23.817,49.811,3079.6,22.151,72.018,393.6,356.37,94.076,78.337,34.601,8.9905,24.979,6.7743,17.919,1.6564,35.782,13.971,21.615,1.2353,17.788
296,48.996,2632.3,23.503,50.326,3083,23.137,71.944,390.43,357.1,93.941,78.137,34.601,8.9905,24.979,6.7743,17.919,1.6564,35.782,13.971,21.615,1.2353,17.788
297,49.631,2634.8,24.667,50.953,3086.7,22.746,71.909,390.65,357.62,94.058,77.902,34.676,9.074,25.235,6.9782,17.952,1.6449,36.278,14.03,21.235,1.1852,17.92
298,48.939,2636.8,26.333,51.246,3089.7,22.198,71.795,393.71,358.07,94.032,78.173,34.676,9.074,25.235,6.9782,17.952,1.6449,36.278,14.03,21.235,1.1852,17.92
299,49.955,2643.8,23.487,49.374,3091.9,23.624,71.692,388.64,358.05,94.131,78.25,34.393,9.1437,24.944,6.5566,17.383,1.7294,36.056,14.003,22.121,1.0941,17.302
300,49.934,2649.5,26.201,52.017,3096.7,23.453,71.678,387.94,358.4,94.173,78.191,34.393,9.1437,24.944,6.5566,17.383,1.7294,36.056,14.003,22.121,1.0941,17.302
301,50.246,2651.4,23.875,50.992,3102.7,23.38,71.634,387.22,358.16,93.958,78.245,33.922,8.8105,25.581,6.81,17.813,1.691,36.558,13.801,22.599,1.1328,16.707
302,50.941,2654.5,25.85,50.325,3105.5,21.706,71.556,384.82,357.94,93.795,77.824,33.922,8.8105,25.581,6.81,17.813,1.691,36.558,13.801,22.599,1.1328,16.707
303,49.848,2656.7,23.629,49.734,3106.6,23.46,71.404,383.53,358.36,94.039,77.404,34.044,8.8321,25.921,6.8106,17.361,1.6824,36.027,13.842,22.149,0.95482,16.785
304,50.801,2660.9,24.373,50.132,3110.5,23.113,71.246,381.48,358.55,93.959,78.154,34.044,8.8321,25.921,6.8106,17.361,1.6824,36.027,13.842,22.149,0.95482,16.785
305,51.343,2666.2,25.678,48.383,3114.9,22.95,71.138,380.09,358.6,94.069,78.056,34.253,8.926,25.848,6.7217,17.577,1.6545,36.065,13.728,22.876,1.0684,16.633
306,50.551,2671.4,25.255,48.433,3119.3,22.814,71.029,375.73,358.25,93.965,78.184,34.253,8.926,25.848,6.7217,17.577,1.6545,36.065,13.728,22.876,1.0684,16.633
307,50.862,2674.8,24.312,49.847,3124.2,23.95,70.936,369.43,357.88,93.893,78.045,33.749,8.8915,26.083,6.7955,17.265,1.6267,36.146,13.684,22.989,1.2993,16.826
308,50.175,2676.7,24.952,48.7,3125.9,23.566,70.832,365.33,357.72,93.899,77.774,33.749,8.8915,26.083,6.7955,17.265,1.6267,36.146,13.684,22.989,1.2993,16.826
309,48.039,2677.4,24.011,49.717,3127.5,21.813,70.66,363.87,357.55,94.022,77.699,34.081,8.7517,26.696,6.7769,17.632,1.6597,35.244,13.612,23.317,0.95563,16.82
310,49.404,2678.9,26.162,49.719,3127.9,22.298,70.456,360.83,357.15,94.087,77.662,34.081,8.7517,26.696,6.7769,17.632,1.6597,35.244,13.612,23.317,0.95563,16.82
311,50.8,2681.6,25.501,48.679,3130.3,21.705,70.283,357.94,356.8,94.046,77.789,33.136,8.7095,26.468,6.8356,17.784,1.657,35.516,13.69,24.298,0.99769,16.361
312,47.734,2684.6,24.05,49.556,3132.1,21.281,70.113,352.2,356.44,94.099,77.613,33.136,8.7095,26.468,6.8356,17.784,1.657,35.516,13.69,24.298,0.99769,16.361
313,47.633,2685.9,25.949,49.693,3135.2,22.857,69.94,350.33,356.24,94.048,77.616,33.551,8.5378,26.399,6.5657,16.94,1.6515,35.244,13.52,24.32,1.1208,17.003
314,51.761,2686.6,23.811,49.27,3136.1,22.439,69.782,345.49,356.06,94.196,77.323,33.551,8.5378,26.399,6.5657,16.94,1.6515,35.244,13.52,24.32,1.1208,17.003
315,51.249,2687.3,25.588,50.683,3138.2,23.349,69.552,341.63,355.52,94.04,77.529,33.483,8.5347,26.749,6.6765,17.566,1.6247,35.21,13.571,24.568,1.186,16.559
316,51.569,2690.4,25.315,49.851,3141.6,23.358,69.385,334.67,354.9,93.905,77.814,33.483,8.5347,26.749,6.6765,17.566,1.6247,35.21,13.571,24.568,1.186,16.559
317,48.885,2692.4,24.731,51.489,3141.9,22.376,69.29,332.32,354.16,93.943,77.785,32.95,8.6676,27.43,6.6106,17.279,1.5893,35.137,13.529,24.939,1.2058,16.425
318,49.728,2687.2,23.009,50.461,3141.1,22.371,69.188,325.75,353.82,94.054,77.156,32.95,8.6676,27.43,6.6106,17.279,1.5893,35.137,13.529,24.939,1.2058,16.425
319,48.129,2685.2,25.224,49.727,3140.1,22.741,69.024,323.67,352.74,94.05,77.037,33.333,8.637,27.134,6.9059,17.607,1.5971,34.808,13.631,25.066,1.1098,16.572
320,50.138,2682.7,25.058,51.578,3138.9,22.321,68.774,316.85,352,94.024,77.274,33.333,8.637,27.134,6.9059,17.607,1.5971,34.808,13.631,25.066,1.1098,16.572
