,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
292,49.61,2641,27.532,50.757,3109.9,22.229,65.184,217.59,340.84,94.799,77.44,32.053,8.9693,26.72,6.7222,18.469,1.6497,32.655,13.778,24.519,1.0963,18.795
293,48.631,2641.8,26.032,50.224,3111.6,22.465,65.219,219.11,340.99,94.456,77.407,32.19,8.7811,26.408,6.9858,19.093,1.7113,32.862,13.873,24.53,1.1165,18.731
294,50.875,2640.7,23.864,49.016,3110.6,23.21,65.245,217.29,340.4,94.574,77.202,32.19,8.7811,26.408,6.9858,19.093,1.7113,32.862,13.873,24.53,1.1165,18.731
295,49.198,2636.8,24.292,51.309,3106.8,22.43,65.19,219.09,340.26,94.603,76.962,32.164,8.9078,26.299,6.7228,18.934,1.6692,33.033,13.88,24.106,1.2941,18.19
296,48.413,2634.9,23.678,49.138,3104.6,22.737,65.146,217.28,340.46,94.778,76.918,32.164,8.9078,26.299,6.7228,18.934,1.6692,33.033,13.88,24.106,1.2941,18.19
297,50.78,2633.5,24.982,49.64,3103.6,23.471,65.057,219.31,340.32,94.726,76.831,32.146,8.9079,26.483,6.8747,18.896,1.6659,32.45,13.74,24.538,1.3006,18.918
298,50.712,2635.7,25.434,50,3104.7,22.614,65.028,218.13,340.32,94.653,77.704,32.146,8.9079,26.483,6.8747,18.896,1.6659,32.45,13.74,24.538,1.3006,18.918
299,51.776,2637.7,25.885,48.803,3105.8,22.535,65.089,215.51,340.18,94.569,77.246,31.921,8.8714,27.237,6.8805,19.103,1.6354,32.663,13.892,24.29,1.3548,18.596
300,48.574,2635.7,26.252,48.958,3104.7,23.301,65.138,216.69,340.2,94.634,77.032,31.921,8.8714,27.237,6.8805,19.103,1.6354,32.663,13.892,24.29,1.3548,18.596
301,50.823,2632.8,25.725,49.775,3103.7,24.33,65.139,218.18,340.08,94.672,76.961,32.094,8.9204,26.25,6.8741,18.702,1.7114,32.214,13.899,24.335,1.317,18.597
302,50.806,2634,26.5,49.827,3102.9,22.915,65.12,218.62,340.27,94.708,77.311,32.094,8.9204,26.25,6.8741,18.702,1.7114,32.214,13.899,24.335,1.317,18.597
303,50.041,2632,24.658,50.557,3103.1,23.673,65.089,218.49,339.99,94.674,76.596,32.191,8.7715,26.714,7.0181,18.496,1.6086,32.459,13.848,24.233,1.3474,18.13
304,48.797,2632.9,26.271,51.338,3104.6,22.959,65.049,217.73,339.7,94.669,77.519,32.191,8.7715,26.714,7.0181,18.496,1.6086,32.459,13.848,24.233,1.3474,18.13
305,51.413,2636.1,25.352,50.793,3106.1,24.092,65.133,219.09,340.12,94.717,77.607,31.987,8.9104,26.319,6.8303,18.867,1.6927,32.879,13.846,24.554,1.3835,18.363
306,49.284,2638.6,27.276,49.838,3109.5,22.745,65.24,218.47,339.93,94.709,77.181,31.987,8.9104,26.319,6.8303,18.867,1.6927,32.879,13.846,24.554,1.3835,18.363
307,50.326,2641.6,24.692,49.394,3110.1,22.936,65.313,223.77,340.29,94.63,77.681,32.264,9.0058,26.74,6.9923,19.164,1.6426,32.34,13.889,24.633,1.18,18.582
308,50.596,2638.3,25.926,49.201,3110.1,23.242,65.387,220.16,340.29,94.565,77.203,32.264,9.0058,26.74,6.9923,19.164,1.6426,32.34,13.889,24.633,1.18,18.582
309,49.43,2636.3,24.281,51.076,3105.7,23.102,65.367,222.25,340.13,94.735,76.964,32.101,8.8952,26.756,6.702,19.388,1.6777,32.75,13.876,24.361,1.3306,18.837
310,51.17,2634.6,23.218,49.958,3103.7,22.416,65.33,224.04,340.44,94.64,77.216,32.101,8.8952,26.756,6.702,19.388,1.6777,32.75,13.876,24.361,1.3306,18.837
311,49.474,2634.2,25.057,50.434,3103.7,22.524,65.291,225.77,339.97,94.727,77.188,32.361,8.8462,26.485,6.8203,18.398,1.582,32.406,13.734,24.428,1.3043,18.117
312,50.677,2633.8,25.225,49.944,3105.9,23.206,65.302,223.76,339.95,94.485,77.162,32.361,8.8462,26.485,6.8203,18.398,1.582,32.406,13.734,24.428,1.3043,18.117
313,49.441,2637.3,26.406,50.295,3106.6,22.532,65.336,222.56,340.48,94.537,77.453,32.07,8.8527,26.349,6.7279,18.89,1.672,32.514,13.871,23.522,1.1811,19.057
314,48.812,2638.1,24.841,49.116,3108.2,21.958,65.382,222.53,340.25,94.626,77.391,32.07,8.8527,26.349,6.7279,18.89,1.672,32.514,13.871,23.522,1.1811,19.057
315,48.024,2636.7,25.726,50.034,3108.6,23.392,65.428,223.53,339.95,94.424,77.362,32.325,8.7035,26.096,6.8607,18.641,1.6455,32.588,13.591,24.511,1.2057,18.989
316,50.742,2635.4,25.179,50.042,3107.1,22.501,65.44,225.04,339.34,94.53,77.204,32.325,8.7035,26.096,6.8607,18.641,1.6455,32.588,13.591,24.511,1.2057,18.989
317,48.129,2636.6,25.569,49.915,3108.2,24.324,65.466,224.15,340.2,94.4,77.483,31.851,9.0978,26.72,6.9107,18.519,1.6229,32.777,13.725,23.915,1.3286,18.536
318,49.51,2636.3,24.728,48.077,3107.4,23.549,65.477,222.64,340.14,94.552,76.932,31.851,9.0978,26.72,6.9107,18.519,1.6229,32.777,13.725,23.915,1.3286,18.536
319,52.474,2635.7,25.102,48.752,3106.9,23.283,65.455,225.67,340.4,94.588,77.112,31.805,8.8946,26.532,6.8771,19.059,1.6932,32.412,13.811,23.788,1.2814,18.531
320,52.573,2637,25.3,48.992,3107.6,23.314,65.407,223.04,340.49,94.67,77.159,31.805,8.8946,26.532,6.8771,19.059,1.6932,32.412,13.811,23.788,1.2814,18.531
321,48.752,2639.4,25.603,50.348,3109.3,23,65.419,227.4,340.15,94.553,77.375,32.228,8.7988,26.83,7.0229,18.862,1.6644,32.996,13.824,24.34,1.0983,18.883
322,51.204,2639.4,23.829,49.385,3108.6,22.535,65.477,228.87,340.98,94.57,77.241,32.228,8.7988,26.83,7.0229,18.862,1.6644,32.996,13.824,24.34,1.0983,18.883
323,50.957,2636.8,23.914,50.536,3106.1,23.916,65.462,226.4,340.58,94.675,77.101,31.921,8.9257,26.802,6.9776,18.346,1.6179,32.671,13.908,24.526,1.1706,18.257
324,48.46,2640.1,24.054,50.704,3107.4,22.908,65.461,228.55,341.35,94.696,77.289,31.921,8.9257,26.802,6.9776,18.346,1.6179,32.671,13.908,24.526,1.1706,18.257
325,50.172,2640.2,26.084,50.69,3110.1,22.985,65.489,230.72,341.06,94.7,77.386,32.073,8.9673,26.338,6.9945,19.216,1.6483,33.115,13.776,24.101,1.3442,18.262
326,50.017,2642.2,26.741,50.428,3110.6,21.58,65.546,229.42,341.14,94.711,77.107,32.073,8.9673,26.338,6.9945,19.216,1.6483,33.115,13.776,24.101,1.3442,18.262
327,51.098,2640.3,25.841,50.291,3109.2,23.372,65.552,228.85,341.28,94.667,77.213,32.53,8.9301,26.111,6.8304,18.986,1.6451,33.038,13.719,24.23,1.249,18.868
328,50.864,2642.1,25.689,49.696,3108.5,22.765,65.493,229.72,341.65,94.79,77.068,32.53,8.9301,26.111,6.8304,18.986,1.6451,33.038,13.719,24.23,1.249,18.868
329,51.495,2641.7,24.991,49.125,3109.7,23.075,65.503,229.39,341.48,94.593,76.962,32.15,8.9351,26.036,6.7458,18.463,1.6268,33.008,13.906,23.914,1.2301,18.857
330,50.687,2640.6,27.063,50.356,3109.3,22.721,65.499,229.81,341.62,94.605,77.254,32.15,8.9351,26.036,6.7458,18.463,1.6268,33.008,13.906,23.914,1.2301,18.857
331,51.286,2643.2,25.863,49.962,3110.7,23.093,65.504,229.35,341.46,94.512,77.327,32.345,8.9564,26.884,6.7433,18.823,1.6715,32.571,13.832,24.603,1.3007,18.542
332,48.982,2639.5,24.486,50.261,3109.6,22.832,65.515,230.89,341.79,94.423,76.803,32.345,8.9564,26.884,6.7433,18.823,1.6715,32.571,13.832,24.603,1.3007,18.542
333,49.691,2638,25.367,48.123,3106.2,23.69,65.481,229.2,341.46,94.578,76.934,31.799,8.8609,26.327,6.7056,18.552,1.681,32.91,13.796,24.498,1.1587,18.667
334,51.477,2637,25.507,50.377,3105.1,22.603,65.443,229.35,341.21,94.513,77.196,31.799,8.8609,26.327,6.7056,18.552,1.681,32.91,13.796,24.498,1.1587,18.667
335,49.658,2639.4,26.12,48.244,3107.3,23.217,65.474,229.27,341.44,94.485,77.242,31.922,8.9578,26.866,6.7591,18.653,1.6025,32.801,13.55,23.955,1.3535,18.374
336,48.076,2640.6,24.72,51.278,3108.6,23.41,65.537,230.85,341.43,94.357,77.087,31.922,8.9578,26.866,6.7591,18.653,1.6025,32.801,13.55,23.955,1.3535,18.374
337,49.682,2640.9,25.427,48.716,3109.4,22.401,65.623,231.79,341.4,94.35,77.769,31.999,8.8756,26.331,6.9948,18.633,1.6359,32.998,13.931,24.062,1.2475,18.373
338,49.864,2638.6,23.532,49.316,3109,22.487,65.712,232.25,341.03,94.353,77.01,31.999,8.8756,26.331,6.9948,18.633,1.6359,32.998,13.931,24.062,1.2475,18.373
339,51.041,2632.5,25.604,48.764,3102.8,22.718,65.698,231.4,340.99,94.655,76.789,31.886,8.9808,26.32,6.9844,18.803,1.6964,32.171,13.778,24.046,1.2768,18.478
340,46.485,2632.6,25.076,49.849,3100.5,23.132,65.644,232.97,341.44,94.738,76.749,31.886,8.9808,26.32,6.9844,18.803,1.6964,32.171,13.778,24.046,1.2768,18.478
341,50.725,2634.1,25.65,50.643,3102.3,23.703,65.588,232.4,341.48,94.796,77.069,31.953,8.918,26.362,7.1325,18.751,1.6579,32.989,13.87,24.509,1.2347,18.605
342,50.442,2635.7,25.541,49.46,3104.4,22.876,65.623,232.73,341.08,94.635,77.204,31.953,8.918,26.362,7.1325,18.751,1.6579,32.989,13.87,24.509,1.2347,18.605
343,49.683,2636.8,25.384,51.553,3106.4,22.98,65.674,233.39,341.58,94.893,77.644,32.172,8.9513,26.462,6.9862,19.14,1.6664,32.717,13.899,24.097,1.2904,18.831
344,48.565,2640.3,26.599,50.167,3107.3,23.127,65.766,232.57,342.08,94.708,77.401,32.172,8.9513,26.462,6.9862,19.14,1.6664,32.717,13.899,24.097,1.2904,18.831
345,50.115,2640.9,25.753,50.229,3107.2,22.681,65.816,233.54,341.98,94.67,77.281,32.537,9.0302,26.493,6.7781,18.903,1.6672,32.974,13.738,23.892,1.1706,18.696
346,50.119,2640.1,24.221,48.989,3107.5,23.581,65.85,235.07,342.11,94.745,77.532,32.537,9.0302,26.493,6.7781,18.903,1.6672,32.974,13.738,23.892,1.1706,18.696
347,48.144,2636.2,24.872,48.933,3107.1,22.695,65.858,236.02,342.36,94.585,76.989,32.274,8.9153,26.905,6.8666,19.158,1.6403,32.837,14.074,24.42,1.1717,18.811
348,50.49,2636.4,26.426,51.761,3104.1,23.283,65.809,234.56,341.81,94.676,77.48,32.274,8.9153,26.905,6.8666,19.158,1.6403,32.837,14.074,24.42,1.1717,18.811
349,48.359,2635,25.751,49.618,3103.1,23.634,65.844,236.21,341.68,94.594,77.204,31.935,8.7215,25.897,6.6651,19.3,1.6743,33.003,13.882,23.653,1.368,18.387
350,48.24,2633.2,24.293,48.775,3102.1,23.198,65.868,234.12,341.56,94.677,77.116,31.935,8.7215,25.897,6.6651,19.3,1.6743,33.003,13.882,23.653,1.368,18.387
351,51.029,2633.5,25.017,49.182,3101.1,22.752,65.888,238.33,342.24,94.447,77.259,32.412,9.0309,26.56,6.78,18.934,1.7081,32.911,13.843,23.863,1.2305,18.104
352,50.806,2632,23.758,50.143,3099.8,22.698,65.922,238.62,341.69,94.516,77.121,32.412,9.0309,26.56,6.78,18.934,1.7081,32.911,13.843,23.863,1.2305,18.104
353,51.304,2630.1,25.282,49.186,3098.4,23.309,65.912,239.01,342.03,94.566,76.929,32.192,8.7931,25.853,6.8438,18.083,1.6755,33.049,13.9,24.283,1.1918,18.373
354,50.227,2630.1,24.229,50.824,3097.2,23.178,65.958,238.35,341.74,94.561,77.309,32.192,8.7931,25.853,6.8438,18.083,1.6755,33.049,13.9,24.283,1.1918,18.373
355,50.402,2632.4,25.879,49.396,3099.8,24.283,66.005,241.8,341.69,94.536,77.539,32.439,8.7755,26.606,6.9129,18.659,1.6644,33.106,13.908,24.17,1.3044,18.442
356,47.204,2633.2,25.625,49.431,3101.3,22.705,66.084,239.83,341.77,94.46,77.292,32.439,8.7755,26.606,6.9129,18.659,1.6644,33.106,13.908,24.17,1.3044,18.442
357,50.931,2630.6,25.571,50.476,3098.2,22.217,66.125,238.28,341.52,94.604,77.313,32.449,8.8174,26.474,6.9637,18.933,1.6735,33.478,13.915,23.939,1.1925,18.711
358,49.736,2629.1,25.809,49.79,3097.3,23.695,66.129,239.62,341.55,94.702,77.401,32.449,8.8174,26.474,6.9637,18.933,1.6735,33.478,13.915,23.939,1.1925,18.711
359,49.682,2629,25.021,51.578,3098.3,23.562,66.148,240.47,340.97,94.641,77.241,32.503,8.7386,26.52,6.8619,18.813,1.6469,32.871,13.833,23.795,1.3255,18.455
360,48.714,2630,24.809,48.789,3097.8,22.404,66.188,241.03,340.97,94.722,77.17,32.503,8.7386,26.52,6.8619,18.813,1.6469,32.871,13.833,23.795,1.3255,18.455
361,50.753,2625.9,25.484,50.07,3096,22.21,66.162,238.2,340.73,94.747,76.815,32.418,8.7864,26.276,6.9134,18.693,1.6387,33.028,13.832,23.912,1.1532,18.615
362,50.686,2626.6,24.489,50.603,3096.5,22.399,66.122,240.84,340.56,94.664,77.299,32.418,8.7864,26.276,6.9134,18.693,1.6387,33.028,13.832,23.912,1.1532,18.615
363,48.746,2631.1,25.899,50.798,3098.6,22.675,66.15,239.42,340.55,94.612,77.527,32.174,8.9277,25.916,6.9039,18.776,1.6252,32.638,13.815,24.164,1.224,18.654
364,49.519,2628.3,25.214,50.069,3099.1,22.116,66.182,240.03,340.49,94.7,76.985,32.174,8.9277,25.916,6.9039,18.776,1.6252,32.638,13.815,24.164,1.224,18.654
365,50.103,2627.5,21.473,48.311,3098.9,23.364,66.192,241.66,340.02,94.623,77.34,32.066,8.8723,26.418,7.1177,18.818,1.6637,32.927,14.107,23.721,1.2423,18.811
366,51.286,2629,26.972,49.527,3098.2,24.145,66.153,242.92,340.24,94.65,76.983,32.066,8.8723,26.418,7.1177,18.818,1.6637,32.927,14.107,23.721,1.2423,18.811
367,49.378,2631.4,25.303,49.09,3098.5,23.424,66.132,242.16,340.86,94.72,77.721,32.292,8.9021,26.428,6.8469,18.945,1.6663,33.222,13.66,23.932,1.0804,18.901
368,52.762,2629.8,24.016,51.233,3101.2,23.373,66.172,243.54,340.46,94.848,77.19,32.292,8.9021,26.428,6.8469,18.945,1.6663,33.222,13.66,23.932,1.0804,18.901
369,48.317,2631.1,26.826,48.665,3102.4,22.684,66.168,241.4,340.81,94.775,77.23,32.407,8.9041,26.274,6.9304,19.011,1.6495,32.757,13.922,23.716,1.2457,19.187
370,50.623,2633.3,24.625,49.862,3103,22.847,66.159,242.57,340.42,94.625,77.434,32.407,8.9041,26.274,6.9304,19.011,1.6495,32.757,13.922,23.716,1.2457,19.187
371,50.459,2633,23.923,49.28,3103.2,22.925,66.165,243.84,340.84,94.635,77.532,32.179,8.8648,26.205,6.8393,18.658,1.6472,32.805,13.9,23.937,1.2737,18.644
372,52.054,2634.9,27.182,49.016,3102.1,21.103,66.16,242.11,341.46,94.635,77.57,32.179,8.8648,26.205,6.8393,18.658,1.6472,32.805,13.9,23.937,1.2737,18.644
373,50.093,2633.3,26.007,49.066,3105.5,22.927,66.155,243.98,340.94,94.62,77.343,32.138,9.0155,26.059,6.6832,18.818,1.6513,33.062,13.935,23.746,1.2749,18.6
374,50.421,2636.2,27.279,51.257,3105.1,23.556,66.18,243.14,341.27,94.497,77.243,32.138,9.0155,26.059,6.6832,18.818,1.6513,33.062,13.935,23.746,1.2749,18.6
375,51.547,2636.9,25.657,49.815,3105.9,22.242,66.204,242.65,341.08,94.537,77.651,32.186,8.8594,26.147,6.9575,18.593,1.5809,32.325,13.749,23.988,1.0393,18.917
376,49.193,2635.7,26.923,48.675,3106.5,23.291,66.24,243.39,341,94.313,77.505,32.186,8.8594,26.147,6.9575,18.593,1.5809,32.325,13.749,23.988,1.0393,18.917
377,49.247,2634.5,24.017,48.855,3104.9,22.906,66.278,244.24,341.01,94.536,77.021,32.109,8.8143,26.392,6.837,18.713,1.6952,33.213,13.85,24.203,1.2427,18.455
378,50.119,2633.9,26.761,49.415,3102.6,21.983,66.245,244.17,341.37,94.668,77.203,32.109,8.8143,26.392,6.837,18.713,1.6952,33.213,13.85,24.203,1.2427,18.455
379,49.987,2635.1,24.357,49.49,3103.3,21.721,66.251,242.74,341.48,94.639,77.116,31.622,8.9791,26.822,6.8477,18.766,1.6555,32.687,13.912,24.361,1.3502,18.321
380,49.836,2634.6,23.507,49.338,3102.7,23.292,66.179,246.14,341.66,94.578,77.078,31.622,8.9791,26.822,6.8477,18.766,1.6555,32.687,13.912,24.361,1.3502,18.321
381,50.403,2633.5,25.187,48.906,3104.4,22.969,66.132,244.96,341.15,94.519,77.188,31.994,9.0725,26.774,6.8969,18.886,1.6376,33.018,13.972,24.059,1.1174,18.759
382,50.537,2637.3,24.246,50.169,3106.1,22.596,66.11,245.71,341.61,94.562,77.292,31.994,9.0725,26.774,6.8969,18.886,1.6376,33.018,13.972,24.059,1.1174,18.759
383,51.126,2635.3,25.819,50.184,3104.6,22.289,66.097,242.19,341.77,94.488,76.929,32.424,8.9901,27.133,6.8483,18.321,1.6384,32.442,13.801,23.674,1.1368,18.326
384,51.628,2637.9,25.716,48.818,3103.4,22.812,66.083,243.06,342.55,94.64,77.615,32.424,8.9901,27.133,6.8483,18.321,1.6384,32.442,13.801,23.674,1.1368,18.326
385,49.132,2638.7,26.734,49.575,3106.1,23.224,66.126,241.95,342,94.418,77.284,32.216,8.8657,26.536,6.9993,19.026,1.6347,32.658,13.783,23.68,1.41,18.843
386,48.789,2636.9,24.681,49.379,3104.7,22.865,66.138,241.03,341.9,94.567,76.776,32.216,8.8657,26.536,6.9993,19.026,1.6347,32.658,13.783,23.68,1.41,18.843
387,50.479,2635.6,25.325,48.518,3102.6,22.755,66.092,241.59,342.02,94.531,77.131,31.877,8.8463,25.929,6.7852,18.571,1.6215,32.875,13.76,23.703,1.0579,18.266
388,50.78,2637.2,25.858,51.306,3103,22.427,66.04,241.63,342.23,94.784,77.358,31.877,8.8463,25.929,6.7852,18.571,1.6215,32.875,13.76,23.703,1.0579,18.266
389,50.237,2640.8,24.835,51.264,3107.5,22.528,66.077,240.94,342.42,94.341,77.796,32.177,8.9904,25.857,7.0456,18.876,1.6411,33.427,13.799,23.804,1.1049,18.637
390,49.067,2640.6,24.125,48.953,3109.4,24.087,66.148,240.49,341.9,94.5,77.452,32.177,8.9904,25.857,7.0456,18.876,1.6411,33.427,13.799,23.804,1.1049,18.637
391,52.503,2639.2,27.113,50.802,3105.5,21.953,66.134,239.01,342.61,94.514,77.179,31.83,8.7285,26.422,7.0317,19.039,1.6688,33.08,13.909,24.182,1.2302,18.839
392,51.327,2635.1,24.553,51.584,3103.1,23.179,66.106,239.25,342.57,94.737,76.779,31.83,8.7285,26.422,7.0317,19.039,1.6688,33.08,13.909,24.182,1.2302,18.839
393,50.628,2634,25.505,50.242,3101.8,23.008,65.997,240,342.86,94.809,76.976,32.182,8.8637,26.363,6.701,18.492,1.6702,33.107,13.782,23.996,1.2321,18.192
394,50.653,2639,26.572,49.454,3103.8,22.943,65.939,240.18,343.52,94.71,77.174,32.182,8.8637,26.363,6.701,18.492,1.6702,33.107,13.782,23.996,1.2321,18.192
395,50.262,2640,24.856,50.775,3108,22.536,65.916,240.05,343.5,94.604,77.521,32.248,8.9018,26.7,6.9345,18.619,1.6537,33.678,13.864,24.182,1.2714,18.509
396,50.628,2643.7,23.803,51.325,3107.7,22.658,65.967,243.62,343.42,94.402,77.609,32.248,8.9018,26.7,6.9345,18.619,1.6537,33.678,13.864,24.182,1.2714,18.509
397,50.832,2640.4,24.677,48.21,3106.5,21.906,66.026,241.69,343.03,94.494,77.444,32.431,8.9695,26.741,6.7603,18.75,1.6079,33.148,13.95,23.845,1.2265,18.117
398,50.312,2640.2,24.127,51.258,3105.4,23.152,66.082,241.8,343.65,94.528,77.417,32.431,8.9695,26.741,6.7603,18.75,1.6079,33.148,13.95,23.845,1.2265,18.117
399,49.363,2638.5,25.758,48.808,3105.3,23.401,66.103,241.95,343.05,94.506,77.306,32.475,8.655,26.471,6.8224,18.745,1.6332,32.977,13.874,24.183,1.188,18.687
400,50.407,2636.6,23.087,49.197,3104.5,23.102,66.136,243.17,342.99,94.458,77.447,32.475,8.655,26.471,6.8224,18.745,1.6332,32.977,13.874,24.183,1.188,18.687
401,50.353,2636.3,25.932,50.968,3102.7,23.434,66.126,238.36,343.09,94.518,77.471,31.986,8.9755,26.498,6.8531,18.868,1.6338,32.917,13.86,23.557,1.0696,18.838
402,48.813,2637.2,25.944,51.472,3103.6,22.379,66.154,239.87,342.6,94.547,77.29,31.986,8.9755,26.498,6.8531,18.868,1.6338,32.917,13.86,23.557,1.0696,18.838
403,47.917,2632.9,25.46,49.451,3101.5,23.929,66.114,236.79,342.35,94.56,77.105,32.155,9.0241,26.39,6.939,18.247,1.6234,33.243,13.744,24.055,1.2114,18.381
404,49.212,2633,25.875,48.8,3100.3,22.512,66.041,238.49,342.69,94.657,77.009,32.155,9.0241,26.39,6.939,18.247,1.6234,33.243,13.744,24.055,1.2114,18.381
405,50.399,2635.8,25.029,48.778,3101.4,22.733,65.965,237.72,343.18,94.491,77.351,32.357,8.7222,26.445,6.9117,18.43,1.6766,32.828,14.031,24.418,1.1428,18.44
406,49.471,2634.7,25.097,49.135,3101.8,23.499,65.957,235.38,342.41,94.651,77.174,32.357,8.7222,26.445,6.9117,18.43,1.6766,32.828,14.031,24.418,1.1428,18.44
407,50.437,2632.3,25.631,50.223,3101.6,22.47,65.949,237.14,342.4,94.655,77.3,32.005,9.0689,26.336,6.7958,18.249,1.6505,33.34,13.814,24.109,1.1196,18.918
408,49.358,2636.4,24.458,51.321,3102.5,23.237,65.954,237.41,342.54,94.602,77.778,32.005,9.0689,26.336,6.7958,18.249,1.6505,33.34,13.814,24.109,1.1196,18.918
409,50.995,2637.7,25.065,50.772,3105.7,22.116,66.024,235.84,342.68,94.429,77.246,32.654,8.9117,26.466,6.8906,18.575,1.6666,32.674,13.765,24.348,1.2828,18.119
410,52.123,2636.9,25.191,48.51,3104.1,23.375,66.028,236.46,342.15,94.596,77.153,32.654,8.9117,26.466,6.8906,18.575,1.6666,32.674,13.765,24.348,1.2828,18.119
411,49.251,2633.2,24.758,50.032,3100.4,22.495,66.036,235.77,342.47,94.431,77.117,32.117,8.9408,26.125,6.8278,18.985,1.6544,33.172,13.624,23.665,1.1113,18.839
412,49.197,2629.9,23.519,50.679,3098.2,23.798,65.992,238.28,341.81,94.707,76.943,32.117,8.9408,26.125,6.8278,18.985,1.6544,33.172,13.624,23.665,1.1113,18.839
413,50.548,2630.3,25.027,49.952,3098.4,22.722,65.943,235.46,341.49,94.635,77.181,32.442,8.8426,26.609,6.9039,18.856,1.6709,33.111,13.869,23.915,1.2866,18.473
414,47.738,2628.9,26.104,51.089,3097.5,22.414,65.939,237.83,341.34,94.656,76.891,32.442,8.8426,26.609,6.9039,18.856,1.6709,33.111,13.869,23.915,1.2866,18.473
415,48.934,2629.9,24.467,49.374,3095.4,22.879,65.928,235.78,341.54,94.554,77.388,32.421,8.8886,26.185,6.7862,18.781,1.652,33.211,13.754,24.095,1.3019,18.739
416,49.88,2626.4,24.511,50.506,3094.2,22.646,65.926,234.58,341.51,94.74,77.208,32.421,8.8886,26.185,6.7862,18.781,1.652,33.211,13.754,24.095,1.3019,18.739
417,49.012,2626.7,26.165,49.095,3095.4,22.309,65.952,237.5,340.94,94.542,77.335,32.749,8.7538,26.187,6.774,19.127,1.6483,32.835,13.746,24.053,1.2864,18.436
418,49.547,2626.8,25.888,49.337,3095.4,23.623,65.94,236.3,341.31,94.675,77.292,32.749,8.7538,26.187,6.774,19.127,1.6483,32.835,13.746,24.053,1.2864,18.436
419,50.619,2624.6,26.366,52.219,3094.5,23.444,65.991,237.17,339.88,94.488,77.25,32.117,8.8453,26.936,6.9463,18.806,1.697,32.585,13.907,23.578,1.205,18.669
420,49.298,2622.8,26.236,50.842,3093.3,23.444,66.038,234.12,339.77,94.669,77.299,32.117,8.8453,26.936,6.9463,18.806,1.697,32.585,13.907,23.578,1.205,18.669
421,51.435,2619.7,24.704,49.577,3091.8,22.766,66.068,235.36,339.32,94.612,77.046,32.306,8.8464,26.41,6.9448,19.557,1.6717,33.037,13.729,24.046,1.3932,18.7
422,49.904,2620.9,23.396,52.498,3091.7,23.361,66.078,235.07,339.25,94.769,77.747,32.306,8.8464,26.41,6.9448,19.557,1.6717,33.037,13.729,24.046,1.3932,18.7
423,49.864,2622.8,23.048,51.879,3093.6,22.843,66.149,234.2,339.22,94.699,77.434,32.316,8.9445,26.005,6.8375,19.506,1.663,33.491,13.891,23.531,1.2842,18.903
424,49.611,2621.9,25.68,48.775,3093,22.724,66.2,234.65,339.3,94.707,77.311,32.316,8.9445,26.005,6.8375,19.506,1.663,33.491,13.891,23.531,1.2842,18.903
425,51.032,2618.4,24.435,49.949,3091.2,23.459,66.176,233.09,338.81,94.773,76.915,32.454,9.0425,25.673,6.9281,19.091,1.6552,32.696,14,23.536,1.182,18.726
426,50.432,2617.8,26.569,49.39,3088.9,22.916,66.097,234.29,338.71,94.691,77.422,32.454,9.0425,25.673,6.9281,19.091,1.6552,32.696,14,23.536,1.182,18.726
427,50.699,2618.3,25.532,50.913,3088.8,23.453,66.082,232.48,339.25,94.75,77.105,31.993,9.1375,26.374,7.0655,18.907,1.6838,32.5,14.013,23.792,1.1866,18.337
428,49.731,2619.5,24.545,47.811,3090.2,21.941,66.076,231.34,338.9,94.831,77.511,31.993,9.1375,26.374,7.0655,18.907,1.6838,32.5,14.013,23.792,1.1866,18.337
429,50.854,2617.7,25.34,51.222,3090.3,22.55,66.055,233.25,338.85,94.774,76.912,31.909,8.8266,26.265,6.6517,18.73,1.6511,32.889,13.761,23.864,1.2867,18.66
430,49.686,2621.1,26.889,49.429,3092,23.181,66.001,231.4,338.95,94.912,77.602,31.909,8.8266,26.265,6.6517,18.73,1.6511,32.889,13.761,23.864,1.2867,18.66
431,51.171,2626,25.524,49.295,3098.4,22.823,66.028,233.24,339.28,94.558,77.753,32.32,9.0567,26.317,6.8562,18.785,1.6356,33.02,13.965,23.821,1.4718,18.93
432,49.213,2628,25.799,50.44,3100.2,21.977,66.123,235.68,338.91,94.419,77.69,32.32,9.0567,26.317,6.8562,18.785,1.6356,33.02,13.965,23.821,1.4718,18.93
433,47.654,2626.1,26.077,48.143,3097,21.957,66.163,237.28,339.38,94.412,77.744,31.741,9.0393,25.966,6.7848,18.72,1.6634,32.977,13.525,24.135,1.1982,18.805
434,48.061,2623.5,26.411,49.673,3095,22.807,66.159,234.09,339.18,94.619,77.415,31.741,9.0393,25.966,6.7848,18.72,1.6634,32.977,13.525,24.135,1.1982,18.805
435,50.637,2623.9,25.636,50.075,3096.7,22.957,66.135,233.36,338.9,94.501,77.017,32.206,8.745,26.333,6.7851,19.049,1.662,33.126,13.793,23.371,1.3303,18.788
436,49.412,2624.5,25.559,51.223,3097.9,22.36,66.105,235.98,339.09,94.468,77.282,32.206,8.745,26.333,6.7851,19.049,1.662,33.126,13.793,23.371,1.3303,18.788
437,47.777,2625.4,25.361,49.328,3096.7,23.826,66.081,235.25,339.27,94.511,77.795,31.979,8.888,26.357,6.7973,18.522,1.669,32.554,13.765,23.782,1.2059,18.92
